,X,Y,name,brand,operator,fuel_diesel,fuel_95,fuel_98,fuel_e10,fuel_gpl,com_insee,com_nom,Type,type,Type_détaillé,geometry,0
650,2.29158626077424,48.5649436660133,Carrefour Market,Carrefour Market,Carrefour,yes,yes,yes,,,91376.0,Marolles-en-Hurepoix,fuel,,Station de carburant,POINT (2.29158626077424 48.5649436660133),12170
650,2.29158626077424,48.5649436660133,Carrefour Market,Carrefour Market,Carrefour,yes,yes,yes,,,91376.0,Marolles-en-Hurepoix,fuel,,Station de carburant,POINT (2.29158626077424 48.5649436660133),12171
650,2.29158626077424,48.5649436660133,Carrefour Market,Carrefour Market,Carrefour,yes,yes,yes,,,91376.0,Marolles-en-Hurepoix,fuel,,Station de carburant,POINT (2.29158626077424 48.5649436660133),12296
650,2.29158626077424,48.5649436660133,Carrefour Market,Carrefour Market,Carrefour,yes,yes,yes,,,91376.0,Marolles-en-Hurepoix,fuel,,Station de carburant,POINT (2.29158626077424 48.5649436660133),12297
651,2.36661076790916,48.5420269493111,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,91649.0,Vert-le-Petit,fuel,,Station de carburant,POINT (2.36661076790916 48.5420269493111),13180
651,2.36661076790916,48.5420269493111,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,91649.0,Vert-le-Petit,fuel,,Station de carburant,POINT (2.36661076790916 48.5420269493111),13181
651,2.36661076790916,48.5420269493111,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,91649.0,Vert-le-Petit,fuel,,Station de carburant,POINT (2.36661076790916 48.5420269493111),13306
651,2.36661076790916,48.5420269493111,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,91649.0,Vert-le-Petit,fuel,,Station de carburant,POINT (2.36661076790916 48.5420269493111),13307
651,2.36661076790916,48.5420269493111,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,91649.0,Vert-le-Petit,fuel,,Station de carburant,POINT (2.36661076790916 48.5420269493111),13433
652,2.35135549999886,48.4998369998954,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,91315.0,Itteville,fuel,,Station de carburant,POINT (2.35135549999886 48.4998369998954),12933
652,2.35135549999886,48.4998369998954,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,91315.0,Itteville,fuel,,Station de carburant,POINT (2.35135549999886 48.4998369998954),12934
652,2.35135549999886,48.4998369998954,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,91315.0,Itteville,fuel,,Station de carburant,POINT (2.35135549999886 48.4998369998954),13059
652,2.35135549999886,48.4998369998954,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,91315.0,Itteville,fuel,,Station de carburant,POINT (2.35135549999886 48.4998369998954),13060
652,2.35135549999886,48.4998369998954,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,91315.0,Itteville,fuel,,Station de carburant,POINT (2.35135549999886 48.4998369998954),13185
652,2.35135549999886,48.4998369998954,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,91315.0,Itteville,fuel,,Station de carburant,POINT (2.35135549999886 48.4998369998954),13186
653,2.15921221589821,48.9085870564846,Total access,Total Access,,yes,,yes,yes,,78418.0,Montesson,fuel,,Station de carburant,POINT (2.15921221589821 48.9085870564846),10242
653,2.15921221589821,48.9085870564846,Total access,Total Access,,yes,,yes,yes,,78418.0,Montesson,fuel,,Station de carburant,POINT (2.15921221589821 48.9085870564846),10368
653,2.15921221589821,48.9085870564846,Total access,Total Access,,yes,,yes,yes,,78418.0,Montesson,fuel,,Station de carburant,POINT (2.15921221589821 48.9085870564846),10494
654,2.14493211885378,48.9297675289441,Carrefour,Carrefour,Carrefour,yes,yes,yes,,,78418.0,Montesson,fuel,,Station de carburant,POINT (2.14493211885378 48.9297675289441),9987
654,2.14493211885378,48.9297675289441,Carrefour,Carrefour,Carrefour,yes,yes,yes,,,78418.0,Montesson,fuel,,Station de carburant,POINT (2.14493211885378 48.9297675289441),9988
654,2.14493211885378,48.9297675289441,Carrefour,Carrefour,Carrefour,yes,yes,yes,,,78418.0,Montesson,fuel,,Station de carburant,POINT (2.14493211885378 48.9297675289441),10113
654,2.14493211885378,48.9297675289441,Carrefour,Carrefour,Carrefour,yes,yes,yes,,,78418.0,Montesson,fuel,,Station de carburant,POINT (2.14493211885378 48.9297675289441),10114
654,2.14493211885378,48.9297675289441,Carrefour,Carrefour,Carrefour,yes,yes,yes,,,78418.0,Montesson,fuel,,Station de carburant,POINT (2.14493211885378 48.9297675289441),10239
654,2.14493211885378,48.9297675289441,Carrefour,Carrefour,Carrefour,yes,yes,yes,,,78418.0,Montesson,fuel,,Station de carburant,POINT (2.14493211885378 48.9297675289441),10240
655,2.11638622917059,48.9069476563225,Carrefour,Carrefour,Carrefour Market,yes,,yes,yes,,78418.0,Montesson,fuel,,Station de carburant,POINT (2.11638622917059 48.9069476563225),9612
655,2.11638622917059,48.9069476563225,Carrefour,Carrefour,Carrefour Market,yes,,yes,yes,,78418.0,Montesson,fuel,,Station de carburant,POINT (2.11638622917059 48.9069476563225),9613
655,2.11638622917059,48.9069476563225,Carrefour,Carrefour,Carrefour Market,yes,,yes,yes,,78418.0,Montesson,fuel,,Station de carburant,POINT (2.11638622917059 48.9069476563225),9738
655,2.11638622917059,48.9069476563225,Carrefour,Carrefour,Carrefour Market,yes,,yes,yes,,78418.0,Montesson,fuel,,Station de carburant,POINT (2.11638622917059 48.9069476563225),9739
655,2.11638622917059,48.9069476563225,Carrefour,Carrefour,Carrefour Market,yes,,yes,yes,,78418.0,Montesson,fuel,,Station de carburant,POINT (2.11638622917059 48.9069476563225),9864
656,2.53748403563876,48.8031763390554,,,Total,yes,yes,yes,,,94019.0,Chennevières-sur-Marne,fuel,,Station de carburant,POINT (2.53748403563876 48.8031763390554),15545
656,2.53748403563876,48.8031763390554,,,Total,yes,yes,yes,,,94019.0,Chennevières-sur-Marne,fuel,,Station de carburant,POINT (2.53748403563876 48.8031763390554),15546
656,2.53748403563876,48.8031763390554,,,Total,yes,yes,yes,,,94019.0,Chennevières-sur-Marne,fuel,,Station de carburant,POINT (2.53748403563876 48.8031763390554),15671
656,2.53748403563876,48.8031763390554,,,Total,yes,yes,yes,,,94019.0,Chennevières-sur-Marne,fuel,,Station de carburant,POINT (2.53748403563876 48.8031763390554),15672
656,2.53748403563876,48.8031763390554,,,Total,yes,yes,yes,,,94019.0,Chennevières-sur-Marne,fuel,,Station de carburant,POINT (2.53748403563876 48.8031763390554),15798
657,2.37716234045456,48.6133967294257,Total,Total,,yes,,yes,yes,,91086.0,Bondoufle,fuel,,Station de carburant,POINT (2.37716234045456 48.6133967294257),13299
657,2.37716234045456,48.6133967294257,Total,Total,,yes,,yes,yes,,91086.0,Bondoufle,fuel,,Station de carburant,POINT (2.37716234045456 48.6133967294257),13424
657,2.37716234045456,48.6133967294257,Total,Total,,yes,,yes,yes,,91086.0,Bondoufle,fuel,,Station de carburant,POINT (2.37716234045456 48.6133967294257),13425
657,2.37716234045456,48.6133967294257,Total,Total,,yes,,yes,yes,,91086.0,Bondoufle,fuel,,Station de carburant,POINT (2.37716234045456 48.6133967294257),13551
658,2.4945705263865,48.8229010229862,Total,,Total,yes,,yes,yes,,94017.0,Champigny-sur-Marne,fuel,,Station de carburant,POINT (2.4945705263865 48.8229010229862),14913
658,2.4945705263865,48.8229010229862,Total,,Total,yes,,yes,yes,,94017.0,Champigny-sur-Marne,fuel,,Station de carburant,POINT (2.4945705263865 48.8229010229862),14914
658,2.4945705263865,48.8229010229862,Total,,Total,yes,,yes,yes,,94017.0,Champigny-sur-Marne,fuel,,Station de carburant,POINT (2.4945705263865 48.8229010229862),15039
658,2.4945705263865,48.8229010229862,Total,,Total,yes,,yes,yes,,94017.0,Champigny-sur-Marne,fuel,,Station de carburant,POINT (2.4945705263865 48.8229010229862),15040
658,2.4945705263865,48.8229010229862,Total,,Total,yes,,yes,yes,,94017.0,Champigny-sur-Marne,fuel,,Station de carburant,POINT (2.4945705263865 48.8229010229862),15165
658,2.4945705263865,48.8229010229862,Total,,Total,yes,,yes,yes,,94017.0,Champigny-sur-Marne,fuel,,Station de carburant,POINT (2.4945705263865 48.8229010229862),15166
659,2.5312706078736,48.8198932677093,,E. Leclerc,E. Leclerc,yes,yes,yes,,,94017.0,Champigny-sur-Marne,fuel,,Station de carburant,POINT (2.5312706078736 48.8198932677093),15418
659,2.5312706078736,48.8198932677093,,E. Leclerc,E. Leclerc,yes,yes,yes,,,94017.0,Champigny-sur-Marne,fuel,,Station de carburant,POINT (2.5312706078736 48.8198932677093),15543
659,2.5312706078736,48.8198932677093,,E. Leclerc,E. Leclerc,yes,yes,yes,,,94017.0,Champigny-sur-Marne,fuel,,Station de carburant,POINT (2.5312706078736 48.8198932677093),15544
659,2.5312706078736,48.8198932677093,,E. Leclerc,E. Leclerc,yes,yes,yes,,,94017.0,Champigny-sur-Marne,fuel,,Station de carburant,POINT (2.5312706078736 48.8198932677093),15670
660,2.56155240407694,48.830196539892,Total,Total,,yes,,yes,yes,,93051.0,Noisy-le-Grand,fuel,,Station de carburant,POINT (2.56155240407694 48.830196539892),15795
660,2.56155240407694,48.830196539892,Total,Total,,yes,,yes,yes,,93051.0,Noisy-le-Grand,fuel,,Station de carburant,POINT (2.56155240407694 48.830196539892),15920
660,2.56155240407694,48.830196539892,Total,Total,,yes,,yes,yes,,93051.0,Noisy-le-Grand,fuel,,Station de carburant,POINT (2.56155240407694 48.830196539892),15921
660,2.56155240407694,48.830196539892,Total,Total,,yes,,yes,yes,,93051.0,Noisy-le-Grand,fuel,,Station de carburant,POINT (2.56155240407694 48.830196539892),16046
660,2.56155240407694,48.830196539892,Total,Total,,yes,,yes,yes,,93051.0,Noisy-le-Grand,fuel,,Station de carburant,POINT (2.56155240407694 48.830196539892),16047
661,2.25792913411837,48.5780927840081,Station service Netto,Netto,Groupement des Mousquetaires,yes,,yes,yes,,91457.0,La Norville,fuel,,Station de carburant,POINT (2.25792913411837 48.5780927840081),11664
661,2.25792913411837,48.5780927840081,Station service Netto,Netto,Groupement des Mousquetaires,yes,,yes,yes,,91457.0,La Norville,fuel,,Station de carburant,POINT (2.25792913411837 48.5780927840081),11665
661,2.25792913411837,48.5780927840081,Station service Netto,Netto,Groupement des Mousquetaires,yes,,yes,yes,,91457.0,La Norville,fuel,,Station de carburant,POINT (2.25792913411837 48.5780927840081),11790
661,2.25792913411837,48.5780927840081,Station service Netto,Netto,Groupement des Mousquetaires,yes,,yes,yes,,91457.0,La Norville,fuel,,Station de carburant,POINT (2.25792913411837 48.5780927840081),11791
661,2.25792913411837,48.5780927840081,Station service Netto,Netto,Groupement des Mousquetaires,yes,,yes,yes,,91457.0,La Norville,fuel,,Station de carburant,POINT (2.25792913411837 48.5780927840081),11917
662,2.6005985389147,48.8820729231658,,BP,BP,yes,,,yes,yes,77108.0,Chelles,fuel,,Station de carburant,POINT (2.6005985389147 48.8820729231658),16419
662,2.6005985389147,48.8820729231658,,BP,BP,yes,,,yes,yes,77108.0,Chelles,fuel,,Station de carburant,POINT (2.6005985389147 48.8820729231658),16544
662,2.6005985389147,48.8820729231658,,BP,BP,yes,,,yes,yes,77108.0,Chelles,fuel,,Station de carburant,POINT (2.6005985389147 48.8820729231658),16545
662,2.6005985389147,48.8820729231658,,BP,BP,yes,,,yes,yes,77108.0,Chelles,fuel,,Station de carburant,POINT (2.6005985389147 48.8820729231658),16671
663,2.60683049775764,48.8864580008473,Leader Price,Leader Price,Groupement des Mousquetaires,,,,,,77108.0,Chelles,fuel,,Station de carburant,POINT (2.60683049775764 48.8864580008473),16544
663,2.60683049775764,48.8864580008473,Leader Price,Leader Price,Groupement des Mousquetaires,,,,,,77108.0,Chelles,fuel,,Station de carburant,POINT (2.60683049775764 48.8864580008473),16545
663,2.60683049775764,48.8864580008473,Leader Price,Leader Price,Groupement des Mousquetaires,,,,,,77108.0,Chelles,fuel,,Station de carburant,POINT (2.60683049775764 48.8864580008473),16670
663,2.60683049775764,48.8864580008473,Leader Price,Leader Price,Groupement des Mousquetaires,,,,,,77108.0,Chelles,fuel,,Station de carburant,POINT (2.60683049775764 48.8864580008473),16671
664,2.58916093812454,48.8697630252213,Auchan,Auchan,,yes,yes,yes,yes,,77108.0,Chelles,fuel,,Station de carburant,POINT (2.58916093812454 48.8697630252213),16294
664,2.58916093812454,48.8697630252213,Auchan,Auchan,,yes,yes,yes,yes,,77108.0,Chelles,fuel,,Station de carburant,POINT (2.58916093812454 48.8697630252213),16295
664,2.58916093812454,48.8697630252213,Auchan,Auchan,,yes,yes,yes,yes,,77108.0,Chelles,fuel,,Station de carburant,POINT (2.58916093812454 48.8697630252213),16420
664,2.58916093812454,48.8697630252213,Auchan,Auchan,,yes,yes,yes,yes,,77108.0,Chelles,fuel,,Station de carburant,POINT (2.58916093812454 48.8697630252213),16421
665,2.10703585177563,48.8725568364214,,Total,Total,yes,,yes,yes,,78372.0,Marly-le-Roi,fuel,,Station de carburant,POINT (2.10703585177563 48.8725568364214),9490
665,2.10703585177563,48.8725568364214,,Total,Total,yes,,yes,yes,,78372.0,Marly-le-Roi,fuel,,Station de carburant,POINT (2.10703585177563 48.8725568364214),9616
665,2.10703585177563,48.8725568364214,,Total,Total,yes,,yes,yes,,78372.0,Marly-le-Roi,fuel,,Station de carburant,POINT (2.10703585177563 48.8725568364214),9617
665,2.10703585177563,48.8725568364214,,Total,Total,yes,,yes,yes,,78372.0,Marly-le-Roi,fuel,,Station de carburant,POINT (2.10703585177563 48.8725568364214),9742
666,2.88485495303224,48.957251991443,Esso Express,Esso Express,,yes,,yes,yes,,77284.0,Meaux,fuel,,Station de carburant,POINT (2.88485495303224 48.957251991443),20317
666,2.88485495303224,48.957251991443,Esso Express,Esso Express,,yes,,yes,yes,,77284.0,Meaux,fuel,,Station de carburant,POINT (2.88485495303224 48.957251991443),20442
666,2.88485495303224,48.957251991443,Esso Express,Esso Express,,yes,,yes,yes,,77284.0,Meaux,fuel,,Station de carburant,POINT (2.88485495303224 48.957251991443),20443
666,2.88485495303224,48.957251991443,Esso Express,Esso Express,,yes,,yes,yes,,77284.0,Meaux,fuel,,Station de carburant,POINT (2.88485495303224 48.957251991443),20568
666,2.88485495303224,48.957251991443,Esso Express,Esso Express,,yes,,yes,yes,,77284.0,Meaux,fuel,,Station de carburant,POINT (2.88485495303224 48.957251991443),20569
667,2.91696090000085,48.9574627998548,,E. Leclerc,E. Leclerc,yes,,yes,yes,,77284.0,Meaux,fuel,,Station de carburant,POINT (2.91696090000085 48.9574627998548),20820
667,2.91696090000085,48.9574627998548,,E. Leclerc,E. Leclerc,yes,,yes,yes,,77284.0,Meaux,fuel,,Station de carburant,POINT (2.91696090000085 48.9574627998548),20821
667,2.91696090000085,48.9574627998548,,E. Leclerc,E. Leclerc,yes,,yes,yes,,77284.0,Meaux,fuel,,Station de carburant,POINT (2.91696090000085 48.9574627998548),20946
667,2.91696090000085,48.9574627998548,,E. Leclerc,E. Leclerc,yes,,yes,yes,,77284.0,Meaux,fuel,,Station de carburant,POINT (2.91696090000085 48.9574627998548),20947
667,2.91696090000085,48.9574627998548,,E. Leclerc,E. Leclerc,yes,,yes,yes,,77284.0,Meaux,fuel,,Station de carburant,POINT (2.91696090000085 48.9574627998548),21072
667,2.91696090000085,48.9574627998548,,E. Leclerc,E. Leclerc,yes,,yes,yes,,77284.0,Meaux,fuel,,Station de carburant,POINT (2.91696090000085 48.9574627998548),21073
668,2.87972784006281,48.9490384541746,Total Access,Total Access,Elf,yes,,yes,yes,yes,77284.0,Meaux,fuel,,Station de carburant,POINT (2.87972784006281 48.9490384541746),20317
668,2.87972784006281,48.9490384541746,Total Access,Total Access,Elf,yes,,yes,yes,yes,77284.0,Meaux,fuel,,Station de carburant,POINT (2.87972784006281 48.9490384541746),20318
668,2.87972784006281,48.9490384541746,Total Access,Total Access,Elf,yes,,yes,yes,yes,77284.0,Meaux,fuel,,Station de carburant,POINT (2.87972784006281 48.9490384541746),20443
668,2.87972784006281,48.9490384541746,Total Access,Total Access,Elf,yes,,yes,yes,yes,77284.0,Meaux,fuel,,Station de carburant,POINT (2.87972784006281 48.9490384541746),20444
668,2.87972784006281,48.9490384541746,Total Access,Total Access,Elf,yes,,yes,yes,yes,77284.0,Meaux,fuel,,Station de carburant,POINT (2.87972784006281 48.9490384541746),20569
668,2.87972784006281,48.9490384541746,Total Access,Total Access,Elf,yes,,yes,yes,yes,77284.0,Meaux,fuel,,Station de carburant,POINT (2.87972784006281 48.9490384541746),20570
669,2.56078734404972,48.6018833859568,Esso,Esso,,yes,,yes,yes,,77445.0,Savigny-le-Temple,fuel,,Station de carburant,POINT (2.56078734404972 48.6018833859568),15820
669,2.56078734404972,48.6018833859568,Esso,Esso,,yes,,yes,yes,,77445.0,Savigny-le-Temple,fuel,,Station de carburant,POINT (2.56078734404972 48.6018833859568),15946
669,2.56078734404972,48.6018833859568,Esso,Esso,,yes,,yes,yes,,77445.0,Savigny-le-Temple,fuel,,Station de carburant,POINT (2.56078734404972 48.6018833859568),15947
669,2.56078734404972,48.6018833859568,Esso,Esso,,yes,,yes,yes,,77445.0,Savigny-le-Temple,fuel,,Station de carburant,POINT (2.56078734404972 48.6018833859568),16072
669,2.56078734404972,48.6018833859568,Esso,Esso,,yes,,yes,yes,,77445.0,Savigny-le-Temple,fuel,,Station de carburant,POINT (2.56078734404972 48.6018833859568),16073
670,2.69956598784904,48.7574622416291,E. Leclerc,E. Leclerc,Groupe E. Leclerc,yes,,yes,yes,,77350.0,Ozoir-la-Ferrière,fuel,,Station de carburant,POINT (2.69956598784904 48.7574622416291),17818
670,2.69956598784904,48.7574622416291,E. Leclerc,E. Leclerc,Groupe E. Leclerc,yes,,yes,yes,,77350.0,Ozoir-la-Ferrière,fuel,,Station de carburant,POINT (2.69956598784904 48.7574622416291),17819
670,2.69956598784904,48.7574622416291,E. Leclerc,E. Leclerc,Groupe E. Leclerc,yes,,yes,yes,,77350.0,Ozoir-la-Ferrière,fuel,,Station de carburant,POINT (2.69956598784904 48.7574622416291),17944
670,2.69956598784904,48.7574622416291,E. Leclerc,E. Leclerc,Groupe E. Leclerc,yes,,yes,yes,,77350.0,Ozoir-la-Ferrière,fuel,,Station de carburant,POINT (2.69956598784904 48.7574622416291),17945
670,2.69956598784904,48.7574622416291,E. Leclerc,E. Leclerc,Groupe E. Leclerc,yes,,yes,yes,,77350.0,Ozoir-la-Ferrière,fuel,,Station de carburant,POINT (2.69956598784904 48.7574622416291),18071
671,2.65028205741557,48.7670961714101,Total,Total,Total,yes,,yes,yes,yes,77350.0,Ozoir-la-Ferrière,fuel,,Station de carburant,POINT (2.65028205741557 48.7670961714101),17062
671,2.65028205741557,48.7670961714101,Total,Total,Total,yes,,yes,yes,yes,77350.0,Ozoir-la-Ferrière,fuel,,Station de carburant,POINT (2.65028205741557 48.7670961714101),17187
671,2.65028205741557,48.7670961714101,Total,Total,Total,yes,,yes,yes,yes,77350.0,Ozoir-la-Ferrière,fuel,,Station de carburant,POINT (2.65028205741557 48.7670961714101),17188
671,2.65028205741557,48.7670961714101,Total,Total,Total,yes,,yes,yes,yes,77350.0,Ozoir-la-Ferrière,fuel,,Station de carburant,POINT (2.65028205741557 48.7670961714101),17313
671,2.65028205741557,48.7670961714101,Total,Total,Total,yes,,yes,yes,yes,77350.0,Ozoir-la-Ferrière,fuel,,Station de carburant,POINT (2.65028205741557 48.7670961714101),17314
672,2.67457791519401,48.7634269836979,Franprix,,Groupe Casino,yes,yes,yes,,,77350.0,Ozoir-la-Ferrière,fuel,,Station de carburant,POINT (2.67457791519401 48.7634269836979),17440
672,2.67457791519401,48.7634269836979,Franprix,,Groupe Casino,yes,yes,yes,,,77350.0,Ozoir-la-Ferrière,fuel,,Station de carburant,POINT (2.67457791519401 48.7634269836979),17566
