,X,Y,ATM/Agence,com_insee,com_nom,Type,Type_détaillé,geometry,0
4057,2.3516414,48.8376482997326,bank,75056,Paris,banque,Missing,POINT (2.3516414 48.8376482997326),13148
4058,2.3749338,48.8181735997374,atm,94041,Ivry-sur-Seine,banque,Missing,POINT (2.3749338 48.8181735997374),13276
4058,2.3749338,48.8181735997374,atm,94041,Ivry-sur-Seine,banque,Missing,POINT (2.3749338 48.8181735997374),13402
4058,2.3749338,48.8181735997374,atm,94041,Ivry-sur-Seine,banque,Missing,POINT (2.3749338 48.8181735997374),13403
4058,2.3749338,48.8181735997374,atm,94041,Ivry-sur-Seine,banque,Missing,POINT (2.3749338 48.8181735997374),13528
4059,2.3384875,48.8718770997241,atm,75056,Paris,banque,BNP Paribas,POINT (2.3384875 48.8718770997241),12766
4059,2.3384875,48.8718770997241,atm,75056,Paris,banque,BNP Paribas,POINT (2.3384875 48.8718770997241),12767
4059,2.3384875,48.8718770997241,atm,75056,Paris,banque,BNP Paribas,POINT (2.3384875 48.8718770997241),12892
4059,2.3384875,48.8718770997241,atm,75056,Paris,banque,BNP Paribas,POINT (2.3384875 48.8718770997241),12893
4059,2.3384875,48.8718770997241,atm,75056,Paris,banque,BNP Paribas,POINT (2.3384875 48.8718770997241),13018
4060,2.3519433,48.8477359997301,bank,75056,Paris,banque,BRED/Banque populaire,POINT (2.3519433 48.8477359997301),12895
4060,2.3519433,48.8477359997301,bank,75056,Paris,banque,BRED/Banque populaire,POINT (2.3519433 48.8477359997301),13020
4060,2.3519433,48.8477359997301,bank,75056,Paris,banque,BRED/Banque populaire,POINT (2.3519433 48.8477359997301),13021
4060,2.3519433,48.8477359997301,bank,75056,Paris,banque,BRED/Banque populaire,POINT (2.3519433 48.8477359997301),13147
4061,2.4269036,48.7852372997456,bank,94002,Alfortville,banque,BRED/Banque populaire,POINT (2.4269036 48.7852372997456),13910
4061,2.4269036,48.7852372997456,bank,94002,Alfortville,banque,BRED/Banque populaire,POINT (2.4269036 48.7852372997456),14035
4061,2.4269036,48.7852372997456,bank,94002,Alfortville,banque,BRED/Banque populaire,POINT (2.4269036 48.7852372997456),14036
4061,2.4269036,48.7852372997456,bank,94002,Alfortville,banque,BRED/Banque populaire,POINT (2.4269036 48.7852372997456),14161
4061,2.4269036,48.7852372997456,bank,94002,Alfortville,banque,BRED/Banque populaire,POINT (2.4269036 48.7852372997456),14162
4062,2.1256312,48.7992278997421,atm,78646,Versailles,banque,BNP Paribas,POINT (2.1256312 48.7992278997421),9750
4062,2.1256312,48.7992278997421,atm,78646,Versailles,banque,BNP Paribas,POINT (2.1256312 48.7992278997421),9751
4062,2.1256312,48.7992278997421,atm,78646,Versailles,banque,BNP Paribas,POINT (2.1256312 48.7992278997421),9876
4062,2.1256312,48.7992278997421,atm,78646,Versailles,banque,BNP Paribas,POINT (2.1256312 48.7992278997421),9877
4062,2.1256312,48.7992278997421,atm,78646,Versailles,banque,BNP Paribas,POINT (2.1256312 48.7992278997421),10002
4063,2.2372162,48.8458434997306,bank,92012,Boulogne-Billancourt,banque,LCL,POINT (2.2372162 48.8458434997306),11257
4063,2.2372162,48.8458434997306,bank,92012,Boulogne-Billancourt,banque,LCL,POINT (2.2372162 48.8458434997306),11383
4063,2.2372162,48.8458434997306,bank,92012,Boulogne-Billancourt,banque,LCL,POINT (2.2372162 48.8458434997306),11509
4064,2.2357574,48.9937610996939,bank,95252,Franconville,banque,Caisse d'Epargne,POINT (2.2357574 48.9937610996939),11240
4064,2.2357574,48.9937610996939,bank,95252,Franconville,banque,Caisse d'Epargne,POINT (2.2357574 48.9937610996939),11241
4064,2.2357574,48.9937610996939,bank,95252,Franconville,banque,Caisse d'Epargne,POINT (2.2357574 48.9937610996939),11366
4064,2.2357574,48.9937610996939,bank,95252,Franconville,banque,Caisse d'Epargne,POINT (2.2357574 48.9937610996939),11367
4064,2.2357574,48.9937610996939,bank,95252,Franconville,banque,Caisse d'Epargne,POINT (2.2357574 48.9937610996939),11492
4064,2.2357574,48.9937610996939,bank,95252,Franconville,banque,Caisse d'Epargne,POINT (2.2357574 48.9937610996939),11493
4065,2.2300511,48.985384999696,bank,95252,Franconville,banque,Crédit Agricole,POINT (2.2300511 48.985384999696),11241
4065,2.2300511,48.985384999696,bank,95252,Franconville,banque,Crédit Agricole,POINT (2.2300511 48.985384999696),11242
4065,2.2300511,48.985384999696,bank,95252,Franconville,banque,Crédit Agricole,POINT (2.2300511 48.985384999696),11367
4065,2.2300511,48.985384999696,bank,95252,Franconville,banque,Crédit Agricole,POINT (2.2300511 48.985384999696),11368
4066,2.2284892,48.9838367996963,bank,95252,Franconville,banque,BNP Paribas,POINT (2.2284892 48.9838367996963),11116
4066,2.2284892,48.9838367996963,bank,95252,Franconville,banque,BNP Paribas,POINT (2.2284892 48.9838367996963),11241
4066,2.2284892,48.9838367996963,bank,95252,Franconville,banque,BNP Paribas,POINT (2.2284892 48.9838367996963),11242
4066,2.2284892,48.9838367996963,bank,95252,Franconville,banque,BNP Paribas,POINT (2.2284892 48.9838367996963),11367
4066,2.2284892,48.9838367996963,bank,95252,Franconville,banque,BNP Paribas,POINT (2.2284892 48.9838367996963),11368
4067,2.2280049,48.9854799996959,bank,95252,Franconville,banque,BRED/Banque populaire,POINT (2.2280049 48.9854799996959),11115
4067,2.2280049,48.9854799996959,bank,95252,Franconville,banque,BRED/Banque populaire,POINT (2.2280049 48.9854799996959),11116
4067,2.2280049,48.9854799996959,bank,95252,Franconville,banque,BRED/Banque populaire,POINT (2.2280049 48.9854799996959),11241
4067,2.2280049,48.9854799996959,bank,95252,Franconville,banque,BRED/Banque populaire,POINT (2.2280049 48.9854799996959),11242
4067,2.2280049,48.9854799996959,bank,95252,Franconville,banque,BRED/Banque populaire,POINT (2.2280049 48.9854799996959),11367
4067,2.2280049,48.9854799996959,bank,95252,Franconville,banque,BRED/Banque populaire,POINT (2.2280049 48.9854799996959),11368
4068,2.248543,48.5894971997941,bank,91021,Arpajon,banque,LCL,POINT (2.248543 48.5894971997941),11537
4068,2.248543,48.5894971997941,bank,91021,Arpajon,banque,LCL,POINT (2.248543 48.5894971997941),11538
4068,2.248543,48.5894971997941,bank,91021,Arpajon,banque,LCL,POINT (2.248543 48.5894971997941),11663
4068,2.248543,48.5894971997941,bank,91021,Arpajon,banque,LCL,POINT (2.248543 48.5894971997941),11664
4069,2.1651293,48.6977785997673,bank,91122,Bures-sur-Yvette,banque,Missing,POINT (2.1651293 48.6977785997673),10265
4069,2.1651293,48.6977785997673,bank,91122,Bures-sur-Yvette,banque,Missing,POINT (2.1651293 48.6977785997673),10266
4069,2.1651293,48.6977785997673,bank,91122,Bures-sur-Yvette,banque,Missing,POINT (2.1651293 48.6977785997673),10391
4069,2.1651293,48.6977785997673,bank,91122,Bures-sur-Yvette,banque,Missing,POINT (2.1651293 48.6977785997673),10392
