,X,Y,name,access,changing_table,wheelchair,drinking_water,com_insee,com_nom,Type,type,Type_détaillé,geometry,0
5,2.3434249,48.8502814997294,café maa,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3434249 48.8502814997294),12769
5,2.3434249,48.8502814997294,café maa,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3434249 48.8502814997294),12894
5,2.3434249,48.8502814997294,café maa,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3434249 48.8502814997294),12895
5,2.3434249,48.8502814997294,café maa,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3434249 48.8502814997294),13020
5,2.3434249,48.8502814997294,café maa,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3434249 48.8502814997294),13021
6,2.0607592,48.8062143997404,Missing,yes,Missing,Missing,Missing,78545.0,saint-cyr-l'école,toilets,toilettes_publiques,Missing,POINT (2.0607592 48.8062143997404),8867
6,2.0607592,48.8062143997404,Missing,yes,Missing,Missing,Missing,78545.0,saint-cyr-l'école,toilets,toilettes_publiques,Missing,POINT (2.0607592 48.8062143997404),8868
6,2.0607592,48.8062143997404,Missing,yes,Missing,Missing,Missing,78545.0,saint-cyr-l'école,toilets,toilettes_publiques,Missing,POINT (2.0607592 48.8062143997404),8993
6,2.0607592,48.8062143997404,Missing,yes,Missing,Missing,Missing,78545.0,saint-cyr-l'école,toilets,toilettes_publiques,Missing,POINT (2.0607592 48.8062143997404),8994
6,2.0607592,48.8062143997404,Missing,yes,Missing,Missing,Missing,78545.0,saint-cyr-l'école,toilets,toilettes_publiques,Missing,POINT (2.0607592 48.8062143997404),9119
7,2.290915,48.7666720997502,Missing,Missing,Missing,yes,Missing,92002.0,antony,toilets,toilettes_publiques,Gratuit,POINT (2.290915 48.7666720997502),12022
7,2.290915,48.7666720997502,Missing,Missing,Missing,yes,Missing,92002.0,antony,toilets,toilettes_publiques,Gratuit,POINT (2.290915 48.7666720997502),12147
7,2.290915,48.7666720997502,Missing,Missing,Missing,yes,Missing,92002.0,antony,toilets,toilettes_publiques,Gratuit,POINT (2.290915 48.7666720997502),12148
7,2.290915,48.7666720997502,Missing,Missing,Missing,yes,Missing,92002.0,antony,toilets,toilettes_publiques,Gratuit,POINT (2.290915 48.7666720997502),12273
7,2.290915,48.7666720997502,Missing,Missing,Missing,yes,Missing,92002.0,antony,toilets,toilettes_publiques,Gratuit,POINT (2.290915 48.7666720997502),12274
8,2.3021866,48.7739222997484,Missing,yes,Missing,no,Missing,92071.0,sceaux,toilets,toilettes_publiques,Gratuit,POINT (2.3021866 48.7739222997484),12273
8,2.3021866,48.7739222997484,Missing,yes,Missing,no,Missing,92071.0,sceaux,toilets,toilettes_publiques,Gratuit,POINT (2.3021866 48.7739222997484),12399
8,2.3021866,48.7739222997484,Missing,yes,Missing,no,Missing,92071.0,sceaux,toilets,toilettes_publiques,Gratuit,POINT (2.3021866 48.7739222997484),12525
9,2.3343824,48.7962101997429,Missing,Missing,Missing,Missing,Missing,94016.0,cachan,toilets,toilettes_publiques,Missing,POINT (2.3343824 48.7962101997429),12648
9,2.3343824,48.7962101997429,Missing,Missing,Missing,Missing,Missing,94016.0,cachan,toilets,toilettes_publiques,Missing,POINT (2.3343824 48.7962101997429),12649
9,2.3343824,48.7962101997429,Missing,Missing,Missing,Missing,Missing,94016.0,cachan,toilets,toilettes_publiques,Missing,POINT (2.3343824 48.7962101997429),12774
9,2.3343824,48.7962101997429,Missing,Missing,Missing,Missing,Missing,94016.0,cachan,toilets,toilettes_publiques,Missing,POINT (2.3343824 48.7962101997429),12775
9,2.3343824,48.7962101997429,Missing,Missing,Missing,Missing,Missing,94016.0,cachan,toilets,toilettes_publiques,Missing,POINT (2.3343824 48.7962101997429),12900
9,2.3343824,48.7962101997429,Missing,Missing,Missing,Missing,Missing,94016.0,cachan,toilets,toilettes_publiques,Missing,POINT (2.3343824 48.7962101997429),12901
10,2.2311002,48.8397286997321,total,Missing,Missing,Missing,Missing,92012.0,boulogne-billancourt,toilets,toilettes_erp,Missing,POINT (2.2311002 48.8397286997321),11257
10,2.2311002,48.8397286997321,total,Missing,Missing,Missing,Missing,92012.0,boulogne-billancourt,toilets,toilettes_erp,Missing,POINT (2.2311002 48.8397286997321),11258
10,2.2311002,48.8397286997321,total,Missing,Missing,Missing,Missing,92012.0,boulogne-billancourt,toilets,toilettes_erp,Missing,POINT (2.2311002 48.8397286997321),11383
10,2.2311002,48.8397286997321,total,Missing,Missing,Missing,Missing,92012.0,boulogne-billancourt,toilets,toilettes_erp,Missing,POINT (2.2311002 48.8397286997321),11384
10,2.2311002,48.8397286997321,total,Missing,Missing,Missing,Missing,92012.0,boulogne-billancourt,toilets,toilettes_erp,Missing,POINT (2.2311002 48.8397286997321),11510
11,2.3441309,48.8823851997215,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.3441309 48.8823851997215),12765
11,2.3441309,48.8823851997215,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.3441309 48.8823851997215),12890
11,2.3441309,48.8823851997215,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.3441309 48.8823851997215),12891
11,2.3441309,48.8823851997215,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.3441309 48.8823851997215),13017
12,2.3611019,48.8915035997192,Missing,yes,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3611019 48.8915035997192),13016
12,2.3611019,48.8915035997192,Missing,yes,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3611019 48.8915035997192),13141
12,2.3611019,48.8915035997192,Missing,yes,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3611019 48.8915035997192),13142
12,2.3611019,48.8915035997192,Missing,yes,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3611019 48.8915035997192),13268
13,2.259832,48.6457459997802,Missing,yes,no,yes,Missing,91425.0,montlhéry,toilets,toilettes_publiques,Missing,POINT (2.259832 48.6457459997802),11657
13,2.259832,48.6457459997802,Missing,yes,no,yes,Missing,91425.0,montlhéry,toilets,toilettes_publiques,Missing,POINT (2.259832 48.6457459997802),11658
13,2.259832,48.6457459997802,Missing,yes,no,yes,Missing,91425.0,montlhéry,toilets,toilettes_publiques,Missing,POINT (2.259832 48.6457459997802),11783
13,2.259832,48.6457459997802,Missing,yes,no,yes,Missing,91425.0,montlhéry,toilets,toilettes_publiques,Missing,POINT (2.259832 48.6457459997802),11784
13,2.259832,48.6457459997802,Missing,yes,no,yes,Missing,91425.0,montlhéry,toilets,toilettes_publiques,Missing,POINT (2.259832 48.6457459997802),11909
14,2.4438561,48.9262724997106,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4438561 48.9262724997106),14146
14,2.4438561,48.9262724997106,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4438561 48.9262724997106),14272
14,2.4438561,48.9262724997106,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4438561 48.9262724997106),14273
14,2.4438561,48.9262724997106,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4438561 48.9262724997106),14398
15,2.4512636,48.9199890997122,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4512636 48.9199890997122),14273
15,2.4512636,48.9199890997122,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4512636 48.9199890997122),14398
15,2.4512636,48.9199890997122,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4512636 48.9199890997122),14399
15,2.4512636,48.9199890997122,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4512636 48.9199890997122),14524
15,2.4512636,48.9199890997122,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4512636 48.9199890997122),14525
16,2.4512473,48.9199970997122,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4512473 48.9199970997122),14273
16,2.4512473,48.9199970997122,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4512473 48.9199970997122),14398
16,2.4512473,48.9199970997122,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4512473 48.9199970997122),14399
16,2.4512473,48.9199970997122,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4512473 48.9199970997122),14524
16,2.4512473,48.9199970997122,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4512473 48.9199970997122),14525
17,2.4512356,48.9200019997122,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4512356 48.9200019997122),14273
17,2.4512356,48.9200019997122,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4512356 48.9200019997122),14398
17,2.4512356,48.9200019997122,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4512356 48.9200019997122),14399
17,2.4512356,48.9200019997122,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4512356 48.9200019997122),14524
17,2.4512356,48.9200019997122,Missing,Missing,Missing,Missing,Missing,93029.0,drancy,toilets,toilettes_publiques,Payant,POINT (2.4512356 48.9200019997122),14525
18,2.1667417,48.7987903997422,Missing,Missing,Missing,Missing,Missing,78686.0,viroflay,toilets,toilettes_publiques,Missing,POINT (2.1667417 48.7987903997422),10254
18,2.1667417,48.7987903997422,Missing,Missing,Missing,Missing,Missing,78686.0,viroflay,toilets,toilettes_publiques,Missing,POINT (2.1667417 48.7987903997422),10380
18,2.1667417,48.7987903997422,Missing,Missing,Missing,Missing,Missing,78686.0,viroflay,toilets,toilettes_publiques,Missing,POINT (2.1667417 48.7987903997422),10381
18,2.1667417,48.7987903997422,Missing,Missing,Missing,Missing,Missing,78686.0,viroflay,toilets,toilettes_publiques,Missing,POINT (2.1667417 48.7987903997422),10506
18,2.1667417,48.7987903997422,Missing,Missing,Missing,Missing,Missing,78686.0,viroflay,toilets,toilettes_publiques,Missing,POINT (2.1667417 48.7987903997422),10507
19,2.3044596,48.8714970997242,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.3044596 48.8714970997242),12262
19,2.3044596,48.8714970997242,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.3044596 48.8714970997242),12263
19,2.3044596,48.8714970997242,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.3044596 48.8714970997242),12388
19,2.3044596,48.8714970997242,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.3044596 48.8714970997242),12389
19,2.3044596,48.8714970997242,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.3044596 48.8714970997242),12514
20,2.7776343,48.8713241997242,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Gratuit,POINT (2.7776343 48.8713241997242),18814
20,2.7776343,48.8713241997242,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Gratuit,POINT (2.7776343 48.8713241997242),18940
20,2.7776343,48.8713241997242,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Gratuit,POINT (2.7776343 48.8713241997242),18941
20,2.7776343,48.8713241997242,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Gratuit,POINT (2.7776343 48.8713241997242),19066
20,2.7776343,48.8713241997242,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Gratuit,POINT (2.7776343 48.8713241997242),19067
21,2.7736175,48.8741479997235,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Gratuit,POINT (2.7736175 48.8741479997235),18814
21,2.7736175,48.8741479997235,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Gratuit,POINT (2.7736175 48.8741479997235),18939
21,2.7736175,48.8741479997235,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Gratuit,POINT (2.7736175 48.8741479997235),18940
21,2.7736175,48.8741479997235,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Gratuit,POINT (2.7736175 48.8741479997235),19066
22,2.7780619,48.8671418997253,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Missing,POINT (2.7780619 48.8671418997253),18940
22,2.7780619,48.8671418997253,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Missing,POINT (2.7780619 48.8671418997253),18941
22,2.7780619,48.8671418997253,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Missing,POINT (2.7780619 48.8671418997253),19066
22,2.7780619,48.8671418997253,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Missing,POINT (2.7780619 48.8671418997253),19067
23,2.256179,48.8422280997315,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.256179 48.8422280997315),11635
23,2.256179,48.8422280997315,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.256179 48.8422280997315),11636
23,2.256179,48.8422280997315,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.256179 48.8422280997315),11761
23,2.256179,48.8422280997315,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.256179 48.8422280997315),11762
24,2.1955083,48.8953627997183,Missing,Missing,Missing,yes,Missing,92050.0,nanterre,toilets,toilettes_publiques,Missing,POINT (2.1955083 48.8953627997183),10747
24,2.1955083,48.8953627997183,Missing,Missing,Missing,yes,Missing,92050.0,nanterre,toilets,toilettes_publiques,Missing,POINT (2.1955083 48.8953627997183),10748
24,2.1955083,48.8953627997183,Missing,Missing,Missing,yes,Missing,92050.0,nanterre,toilets,toilettes_publiques,Missing,POINT (2.1955083 48.8953627997183),10873
24,2.1955083,48.8953627997183,Missing,Missing,Missing,yes,Missing,92050.0,nanterre,toilets,toilettes_publiques,Missing,POINT (2.1955083 48.8953627997183),10874
25,2.5475313,48.8381242997325,total,Missing,Missing,Missing,Missing,93051.0,noisy-le-grand,toilets,toilettes_erp,Missing,POINT (2.5475313 48.8381242997325),15668
25,2.5475313,48.8381242997325,total,Missing,Missing,Missing,Missing,93051.0,noisy-le-grand,toilets,toilettes_erp,Missing,POINT (2.5475313 48.8381242997325),15793
25,2.5475313,48.8381242997325,total,Missing,Missing,Missing,Missing,93051.0,noisy-le-grand,toilets,toilettes_erp,Missing,POINT (2.5475313 48.8381242997325),15794
25,2.5475313,48.8381242997325,total,Missing,Missing,Missing,Missing,93051.0,noisy-le-grand,toilets,toilettes_erp,Missing,POINT (2.5475313 48.8381242997325),15920
26,2.3591009,48.8846453997209,Missing,Missing,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3591009 48.8846453997209),13016
26,2.3591009,48.8846453997209,Missing,Missing,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3591009 48.8846453997209),13017
26,2.3591009,48.8846453997209,Missing,Missing,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3591009 48.8846453997209),13142
26,2.3591009,48.8846453997209,Missing,Missing,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3591009 48.8846453997209),13143
26,2.3591009,48.8846453997209,Missing,Missing,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3591009 48.8846453997209),13269
27,1.6323121,48.9923052996942,Missing,Missing,Missing,Missing,Missing,78531.0,rosny-sur-seine,toilets,toilettes_erp,Missing,POINT (1.6323121 48.9923052996942),2798
27,1.6323121,48.9923052996942,Missing,Missing,Missing,Missing,Missing,78531.0,rosny-sur-seine,toilets,toilettes_erp,Missing,POINT (1.6323121 48.9923052996942),2799
27,1.6323121,48.9923052996942,Missing,Missing,Missing,Missing,Missing,78531.0,rosny-sur-seine,toilets,toilettes_erp,Missing,POINT (1.6323121 48.9923052996942),2924
27,1.6323121,48.9923052996942,Missing,Missing,Missing,Missing,Missing,78531.0,rosny-sur-seine,toilets,toilettes_erp,Missing,POINT (1.6323121 48.9923052996942),2925
27,1.6323121,48.9923052996942,Missing,Missing,Missing,Missing,Missing,78531.0,rosny-sur-seine,toilets,toilettes_erp,Missing,POINT (1.6323121 48.9923052996942),3050
27,1.6323121,48.9923052996942,Missing,Missing,Missing,Missing,Missing,78531.0,rosny-sur-seine,toilets,toilettes_erp,Missing,POINT (1.6323121 48.9923052996942),3051
28,2.3615515,48.8920737997191,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3615515 48.8920737997191),13016
28,2.3615515,48.8920737997191,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3615515 48.8920737997191),13141
28,2.3615515,48.8920737997191,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3615515 48.8920737997191),13142
28,2.3615515,48.8920737997191,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3615515 48.8920737997191),13268
29,2.370418,48.8857830997206,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.370418 48.8857830997206),13142
29,2.370418,48.8857830997206,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.370418 48.8857830997206),13143
29,2.370418,48.8857830997206,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.370418 48.8857830997206),13268
29,2.370418,48.8857830997206,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.370418 48.8857830997206),13269
29,2.370418,48.8857830997206,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.370418 48.8857830997206),13394
29,2.370418,48.8857830997206,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.370418 48.8857830997206),13395
30,2.3737438,48.8881778997201,Missing,yes,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3737438 48.8881778997201),13268
30,2.3737438,48.8881778997201,Missing,yes,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3737438 48.8881778997201),13269
30,2.3737438,48.8881778997201,Missing,yes,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3737438 48.8881778997201),13394
30,2.3737438,48.8881778997201,Missing,yes,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3737438 48.8881778997201),13395
31,2.3673832,48.884251599721,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3673832 48.884251599721),13142
31,2.3673832,48.884251599721,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3673832 48.884251599721),13143
31,2.3673832,48.884251599721,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3673832 48.884251599721),13268
31,2.3673832,48.884251599721,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3673832 48.884251599721),13269
31,2.3673832,48.884251599721,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3673832 48.884251599721),13395
32,2.3740545,48.8886938997199,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3740545 48.8886938997199),13268
32,2.3740545,48.8886938997199,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3740545 48.8886938997199),13269
32,2.3740545,48.8886938997199,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3740545 48.8886938997199),13394
32,2.3740545,48.8886938997199,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3740545 48.8886938997199),13395
33,2.3687567,48.8835675997212,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3687567 48.8835675997212),13143
33,2.3687567,48.8835675997212,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3687567 48.8835675997212),13268
33,2.3687567,48.8835675997212,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3687567 48.8835675997212),13269
33,2.3687567,48.8835675997212,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3687567 48.8835675997212),13395
34,2.7799206,48.868271599725,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Missing,POINT (2.7799206 48.868271599725),18940
34,2.7799206,48.868271599725,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Missing,POINT (2.7799206 48.868271599725),18941
34,2.7799206,48.868271599725,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Missing,POINT (2.7799206 48.868271599725),19066
34,2.7799206,48.868271599725,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Missing,POINT (2.7799206 48.868271599725),19067
35,2.7754002,48.8727011997239,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Gratuit,POINT (2.7754002 48.8727011997239),18814
35,2.7754002,48.8727011997239,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Gratuit,POINT (2.7754002 48.8727011997239),18940
35,2.7754002,48.8727011997239,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Gratuit,POINT (2.7754002 48.8727011997239),18941
35,2.7754002,48.8727011997239,Missing,Missing,Missing,yes,Missing,77111.0,chessy,toilets,toilettes_publiques,Gratuit,POINT (2.7754002 48.8727011997239),19066
36,2.3309461,48.8323293997339,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3309461 48.8323293997339),12644
36,2.3309461,48.8323293997339,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3309461 48.8323293997339),12645
36,2.3309461,48.8323293997339,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3309461 48.8323293997339),12770
36,2.3309461,48.8323293997339,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3309461 48.8323293997339),12771
36,2.3309461,48.8323293997339,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3309461 48.8323293997339),12896
36,2.3309461,48.8323293997339,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3309461 48.8323293997339),12897
37,2.2856237,48.7970147997427,Missing,Missing,Missing,Missing,Missing,92020.0,châtillon,toilets,toilettes_erp,Missing,POINT (2.2856237 48.7970147997427),12018
37,2.2856237,48.7970147997427,Missing,Missing,Missing,Missing,Missing,92020.0,châtillon,toilets,toilettes_erp,Missing,POINT (2.2856237 48.7970147997427),12019
37,2.2856237,48.7970147997427,Missing,Missing,Missing,Missing,Missing,92020.0,châtillon,toilets,toilettes_erp,Missing,POINT (2.2856237 48.7970147997427),12144
37,2.2856237,48.7970147997427,Missing,Missing,Missing,Missing,Missing,92020.0,châtillon,toilets,toilettes_erp,Missing,POINT (2.2856237 48.7970147997427),12145
37,2.2856237,48.7970147997427,Missing,Missing,Missing,Missing,Missing,92020.0,châtillon,toilets,toilettes_erp,Missing,POINT (2.2856237 48.7970147997427),12270
38,2.5108924,48.9586508997026,Missing,Missing,Missing,Missing,Missing,93005.0,aulnay-sous-bois,toilets,toilettes_publiques,Missing,POINT (2.5108924 48.9586508997026),15150
38,2.5108924,48.9586508997026,Missing,Missing,Missing,Missing,Missing,93005.0,aulnay-sous-bois,toilets,toilettes_publiques,Missing,POINT (2.5108924 48.9586508997026),15151
38,2.5108924,48.9586508997026,Missing,Missing,Missing,Missing,Missing,93005.0,aulnay-sous-bois,toilets,toilettes_publiques,Missing,POINT (2.5108924 48.9586508997026),15276
38,2.5108924,48.9586508997026,Missing,Missing,Missing,Missing,Missing,93005.0,aulnay-sous-bois,toilets,toilettes_publiques,Missing,POINT (2.5108924 48.9586508997026),15277
38,2.5108924,48.9586508997026,Missing,Missing,Missing,Missing,Missing,93005.0,aulnay-sous-bois,toilets,toilettes_publiques,Missing,POINT (2.5108924 48.9586508997026),15402
38,2.5108924,48.9586508997026,Missing,Missing,Missing,Missing,Missing,93005.0,aulnay-sous-bois,toilets,toilettes_publiques,Missing,POINT (2.5108924 48.9586508997026),15403
39,2.343989,48.8478106997301,Missing,Missing,no,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.343989 48.8478106997301),12769
39,2.343989,48.8478106997301,Missing,Missing,no,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.343989 48.8478106997301),12894
39,2.343989,48.8478106997301,Missing,Missing,no,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.343989 48.8478106997301),12895
39,2.343989,48.8478106997301,Missing,Missing,no,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.343989 48.8478106997301),13020
39,2.343989,48.8478106997301,Missing,Missing,no,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.343989 48.8478106997301),13021
40,2.2891864,48.9907256996946,auto services de soisy,Missing,Missing,Missing,Missing,95598.0,soisy-sous-montmorency,toilets,toilettes_erp,Missing,POINT (2.2891864 48.9907256996946),11997
40,2.2891864,48.9907256996946,auto services de soisy,Missing,Missing,Missing,Missing,95598.0,soisy-sous-montmorency,toilets,toilettes_erp,Missing,POINT (2.2891864 48.9907256996946),12122
40,2.2891864,48.9907256996946,auto services de soisy,Missing,Missing,Missing,Missing,95598.0,soisy-sous-montmorency,toilets,toilettes_erp,Missing,POINT (2.2891864 48.9907256996946),12123
